NIN,Age,State_of_Origin,Gender,NIN_Linkage_Count,Login_Frequency,Geographic_Velocity,Device_Reputation_Score,Sector_Conflict_Flag,Failed_Auth_Attempts,Access_Hour,BVN_Status,NHIA_Status,JAMB_Status,FRSC_Status,Voter_ID_Status,Age_Consistency_Score,Name_Mismatch_Flag,Sector_Access_Frequency,Anomaly_Flag
42450375132,75,Bayelsa,M,2,4,38.1027,0.674,0,1,18,1,0,0,0,1,0.8772,0,7,0
28486218166,64,Adamawa,F,3,3,33.0518,0.5637,0,2,7,1,0,0,1,1,0.9213,0,1,0
72863118163,66,Ondo,F,4,4,18.6258,0.7279,0,2,7,1,1,0,1,1,0.9895,0,15,0
56734082479,60,Rivers,F,3,5,21.5953,0.583,0,0,10,0,0,1,1,1,0.9997,0,14,0
97093615205,25,Bayelsa,F,3,3,17.0399,0.9783,0,2,15,1,0,1,0,1,0.8045,0,3,0
30997237948,30,Imo,M,2,4,3.0822,0.8295,0,0,19,1,1,0,0,0,0.7755,0,2,0
91099283834,58,Katsina,F,2,1,1478.6896,0.2667,1,7,13,0,1,0,0,1,0.2728,1,16,1
65582694992,21,Benue,F,4,3,54.021,0.6862,0,1,6,1,1,0,1,1,0.8962,0,3,0
56210185369,78,Ekiti,F,3,14,1766.8138,0.5144,1,2,16,1,1,0,0,1,0.8838,0,23,1
84963807359,67,Kaduna,M,4,3,5.6238,0.6844,0,2,18,1,0,1,1,1,0.9338,0,5,0
56255995795,78,Edo,M,3,4,71.0861,0.8463,0,2,9,1,0,0,1,1,0.9735,0,15,0
66598583188,79,Katsina,F,3,5,43.4962,0.844,0,2,10,1,1,0,0,1,0.8867,0,9,0
70944087444,75,Adamawa,M,1,4,17.9683,0.6776,0,0,21,0,0,0,1,0,0.8491,0,4,0
63301838403,35,Borno,F,4,1,59.4424,0.7826,0,2,14,1,0,1,1,1,0.8237,0,6,0
50360565179,27,FCT,F,3,4,59.0257,0.7352,0,0,15,1,0,1,1,0,0.9883,0,5,0
75347538125,54,Enugu,M,4,3,78.7972,0.717,0,0,7,1,1,0,1,1,0.8692,0,13,0
81637732751,19,Osun,F,4,5,12.5672,0.7737,0,0,7,1,1,1,0,1,0.8608,0,6,0
10482302202,22,Edo,F,4,5,44.1073,0.8504,0,2,18,1,1,0,1,1,0.8734,0,15,0
82312987867,72,Nasarawa,F,2,1,35.2074,0.6058,0,2,19,0,1,0,1,0,0.788,0,2,0
52923884483,66,Osun,M,4,3,66.8574,0.8237,0,2,22,1,0,1,1,1,0.9381,0,14,0
11162061416,25,Adamawa,M,4,1,48.9176,0.9597,0,1,13,1,0,1,1,1,0.8624,0,12,0
51004363405,41,Benue,F,1,4,35.6747,0.7588,0,2,15,0,1,0,0,0,0.9804,0,10,0
39032814858,80,Delta,F,3,1,23.5945,0.6493,0,0,12,1,1,0,0,1,0.8696,0,6,0
86837002204,76,Bayelsa,F,4,1,31.8264,0.8567,0,2,18,1,1,0,1,1,0.7572,0,7,0
67588510303,55,Enugu,M,3,4,65.9852,0.913,0,1,10,1,1,0,0,1,0.8757,0,3,0
91106776508,19,Cross River,F,2,3,19.0809,0.8306,0,0,21,0,1,1,0,0,0.9414,0,1,0
45395030781,47,Plateau,M,4,4,32.2676,0.6326,0,2,22,1,1,0,1,1,0.8244,0,5,0
80039127912,70,Ekiti,F,3,4,22.5038,0.7511,0,2,9,1,0,0,1,1,0.7751,0,4,0
25237978458,64,Rivers,M,4,5,9.7778,0.7791,0,2,9,1,1,0,1,1,0.9501,0,11,0
80945750716,26,Kano,M,2,4,23.637,0.6392,0,2,19,0,1,0,0,1,0.9032,0,15,0
58712296885,30,Kogi,M,4,5,7.66,0.6506,0,0,15,1,1,0,1,1,0.7512,0,2,0
40193237536,61,Edo,F,2,3,39.33,0.8841,0,2,11,0,0,0,1,1,0.8499,0,7,0
87340385645,23,Delta,M,3,5,26.8979,0.7328,0,2,16,1,0,1,1,0,0.9107,0,2,0
71471805310,33,Yobe,F,4,7,67.9606,0.1904,0,7,14,1,0,1,1,1,0.6528,1,5,1
50939543139,63,Benue,F,1,1,60.846,0.7096,0,2,21,0,0,0,1,0,0.8468,0,1,0
26302969476,27,Edo,F,5,3,34.673,0.6274,0,1,14,1,1,1,1,1,0.7628,0,1,0
27321064461,62,Bauchi,F,1,1,38.1031,0.7196,0,1,6,1,0,0,0,0,0.8341,0,4,0
41225058611,70,Adamawa,M,4,3,6.4648,0.919,0,2,17,1,1,0,1,1,0.8213,0,2,0
34582667534,65,Cross River,M,3,5,16.121,0.7777,0,2,7,1,1,0,0,1,0.939,0,1,0
94022502263,45,Plateau,M,3,4,29.5401,0.8024,0,1,22,0,0,1,1,1,0.7728,0,12,0
18891378966,32,Bauchi,M,4,3,64.5146,0.9532,0,1,10,1,0,1,1,1,0.7747,0,2,0
78333990006,40,Kaduna,M,3,4,61.6642,0.8571,0,1,21,1,0,0,1,1,0.8451,0,13,0
90856927924,30,Oyo,F,2,2,23.3967,0.9737,0,2,8,1,0,1,0,0,0.8167,0,4,0
47264992587,47,Borno,F,2,5,63.783,0.7383,0,1,14,1,1,0,0,0,0.9238,0,14,0
45022974978,47,Kano,M,4,1,71.4033,0.6324,0,0,19,1,1,0,1,1,0.9611,0,5,0
93188654649,46,Kwara,M,4,4,79.022,0.6006,0,1,18,1,1,0,1,1,0.88,0,12,0
27574443925,78,Sokoto,M,3,3,32.389,0.8359,0,0,21,1,1,0,1,0,0.7668,0,1,0
16959219673,62,Kebbi,F,1,3,68.2117,0.9321,0,2,21,0,0,0,1,0,0.9536,0,11,0
73133667815,35,Enugu,M,3,2,39.6652,0.5746,0,0,9,1,0,1,1,0,0.8662,0,11,0
28675268780,73,Kogi,M,3,8,23.4419,0.1966,0,7,9,1,0,0,1,1,0.8101,0,11,1
22898272183,33,Ondo,F,3,4,1.3931,0.8447,0,2,10,1,0,1,0,1,0.8165,0,12,0
91777249207,53,Ebonyi,M,3,2,68.9956,0.6736,0,2,22,0,1,0,1,1,0.9598,0,5,0
69857892333,21,Jigawa,F,2,4,21.6997,0.7812,0,0,10,1,0,0,1,0,0.9064,0,15,0
49607303287,50,Adamawa,M,2,1,18.0028,0.6084,1,1,17,1,0,0,0,1,0.1013,1,4,1
96277468579,29,Rivers,F,2,5,24.8434,0.6337,0,2,18,1,1,0,0,0,0.9327,0,9,0
74869117485,80,Imo,M,4,4,3.9343,0.5774,0,1,18,1,1,0,1,1,0.9321,0,4,0
66453917115,67,Adamawa,F,2,3,52.5604,0.8588,1,0,13,1,0,0,0,1,0.2078,1,16,1
20897963473,74,Sokoto,F,3,3,7.9263,0.6814,0,2,14,1,0,0,1,1,0.9934,0,12,0
82180364901,32,Cross River,F,4,5,64.6444,0.9683,0,0,8,1,1,1,1,0,0.8241,0,1,0
97232611764,74,Ekiti,F,2,3,10.0556,0.9428,0,2,19,1,0,0,1,0,0.9368,0,11,0
26703990491,58,Ekiti,F,2,5,51.487,0.7917,0,1,13,0,1,0,0,1,0.91,0,8,0
69470500591,37,Sokoto,M,4,2,17.4652,0.8331,0,2,11,1,1,0,1,1,0.8022,0,12,0
84048317659,38,Plateau,M,3,4,60.8473,0.6622,0,2,15,1,1,0,0,1,0.8932,0,13,0
86734296698,40,Imo,F,4,5,71.5929,0.8595,0,0,16,1,1,0,1,1,0.9767,0,4,0
58764101314,77,Kwara,F,3,1,46.7725,0.6534,0,0,18,1,1,0,1,0,0.7656,0,2,0
48953097239,49,FCT,M,3,4,76.3521,0.7152,0,1,15,1,0,0,1,1,0.8486,0,1,0
90951982024,66,Ebonyi,F,4,2,70.2907,0.7434,0,1,7,1,1,1,1,0,0.9348,0,14,0
31217291688,18,Cross River,M,3,3,53.8853,0.9669,0,0,6,1,0,1,0,1,0.9691,0,1,0
24736373801,27,Ondo,M,3,4,36.548,0.9989,0,0,18,1,0,0,1,1,0.8878,0,1,0
86729302257,59,Katsina,M,4,4,38.0886,0.9355,0,1,17,1,0,1,1,1,0.827,0,1,0
43966496980,64,Jigawa,F,4,5,16.0988,0.6389,0,2,16,1,1,0,1,1,0.7903,0,14,0
46805972302,78,Katsina,M,3,5,47.5606,0.555,0,2,7,1,0,0,1,1,0.8437,0,9,0
60199218455,44,Akwa Ibom,F,2,6,39.9032,0.1342,0,7,14,1,0,0,0,1,0.426,0,2,1
46644756293,64,Akwa Ibom,M,4,4,36.4953,0.6326,0,1,20,1,0,1,1,1,0.8867,0,8,0
38223371058,32,Katsina,M,4,1,22.9263,0.9814,0,2,19,1,0,1,1,1,0.8796,0,10,0
56453219078,35,Zamfara,F,5,1,78.479,0.9193,0,2,18,1,1,1,1,1,0.9298,0,5,0
13978407361,34,Sokoto,M,4,1,77.6988,0.6984,0,0,15,1,0,1,1,1,0.9909,0,2,0
98237071477,78,Niger,M,3,5,58.6741,0.5691,0,0,20,1,0,0,1,1,0.8112,0,7,0
81829306285,59,Ekiti,F,2,1,70.8863,0.7858,0,1,6,1,0,0,0,1,0.9649,0,13,0
18948304820,52,Kaduna,F,4,5,79.6531,0.8758,0,0,18,1,1,0,1,1,0.9622,0,15,0
61499987603,67,Jigawa,M,5,4,16.2859,0.9221,0,1,9,1,1,1,1,1,0.8404,0,13,0
85487502400,53,Taraba,F,4,6,62.3941,0.5472,1,1,2,1,1,0,1,1,0.0595,1,24,1
63052771665,69,Ekiti,M,3,3,9.3506,0.8902,0,2,16,1,0,0,1,1,0.9127,0,14,0
14234693690,78,Kwara,M,3,5,25.6521,0.6903,0,0,10,1,0,1,0,1,0.9481,0,2,0
56233656496,31,Zamfara,M,5,5,13.96,0.7419,0,0,22,1,1,1,1,1,0.7593,0,11,0
76593914376,18,Oyo,F,3,2,77.9557,0.8229,0,0,13,1,1,1,0,0,0.7553,0,11,0
81327262999,60,Akwa Ibom,M,2,3,7.8399,0.6822,0,2,20,1,0,0,0,1,0.8816,0,5,0
61252601966,28,Cross River,M,5,3,11.5605,0.6288,0,0,10,1,1,1,1,1,0.7622,0,10,0
99451639596,80,Oyo,M,4,1,9.4169,0.8927,0,1,18,1,1,0,1,1,0.8745,0,5,0
46766929561,20,Kwara,M,4,20,2936.8834,0.6342,1,1,18,1,1,1,1,0,0.4711,0,22,1
59113616202,58,Edo,F,3,2,39.866,0.5609,0,2,6,1,0,0,1,1,0.9781,0,13,0
50251665431,32,Kano,M,3,5,29.7797,0.861,0,2,14,1,0,1,0,1,0.8367,0,4,0
18893793332,64,Anambra,M,4,1,44.8591,0.9178,0,1,22,1,1,0,1,1,0.8894,0,12,0
22739564970,78,Kwara,M,3,2,46.8046,0.8248,0,2,10,1,1,0,0,1,0.9836,0,12,0
61597081140,56,Ebonyi,F,4,5,50.2333,0.5614,0,2,19,1,1,0,1,1,0.9708,0,6,0
49157442036,44,Nasarawa,F,4,3,36.8201,0.9286,0,0,20,1,1,0,1,1,0.8037,0,6,0
81520012954,49,Kano,F,4,5,34.7987,0.9333,0,1,17,1,1,0,1,1,0.819,0,3,0
22222866259,39,Lagos,F,3,3,3.4358,0.6434,0,2,9,1,0,1,0,1,0.835,0,14,0
10750688594,20,Zamfara,F,3,3,6.6709,0.868,0,1,6,1,0,1,0,1,0.8452,0,1,0
14254947673,76,Kaduna,M,2,1,59.6525,0.5875,0,1,7,1,0,0,0,1,0.9941,0,13,0
25348329029,49,Ekiti,F,2,3,3.8487,0.7287,0,1,20,1,0,0,1,0,0.8919,0,2,0
36342188169,79,Bayelsa,F,3,1,40.6138,0.7419,0,2,11,1,0,1,0,1,0.8347,0,2,0
11392626910,68,Oyo,M,4,1,15.6099,0.8938,0,0,14,1,1,0,1,1,0.9614,0,12,0
62146772545,39,Osun,M,4,3,47.6646,0.9478,0,2,14,1,1,0,1,1,0.9072,0,6,0
16148049255,77,Kogi,F,3,2,69.2558,0.7425,0,0,20,1,0,0,1,1,0.8126,0,11,0
72176720024,42,Ondo,F,2,5,8.0299,0.7343,0,2,10,1,0,0,1,0,0.8321,0,13,0
44705941662,31,Ekiti,F,4,2,44.0687,0.5755,0,0,7,0,1,1,1,1,0.9847,0,7,0
52022497174,50,Abia,M,4,3,70.2509,0.9995,0,0,16,1,1,0,1,1,0.8589,0,9,0
64310102870,60,Lagos,F,4,1,32.6866,0.5979,0,2,6,1,1,0,1,1,0.968,0,14,0
71144306689,62,Gombe,F,2,5,25.8461,0.5501,0,0,18,1,1,0,0,0,0.7968,0,13,0
48898145199,22,Cross River,F,2,2,6.7496,0.56,0,1,7,0,1,1,0,0,0.8342,0,11,0
84555887129,26,Nasarawa,M,5,2,2.7529,0.9056,0,0,22,1,1,1,1,1,0.8595,0,10,0
70274860231,24,Kebbi,M,4,3,66.1792,0.8394,1,2,14,1,0,1,1,1,0.1291,1,4,1
10768340793,43,Bayelsa,F,3,5,42.0027,0.6478,0,2,22,1,1,0,0,1,0.988,0,13,0
83562478895,38,Niger,F,3,1,56.939,0.5744,0,2,11,1,0,0,1,1,0.907,0,8,0
49186988629,78,Rivers,F,2,1,13.6373,0.6523,0,0,14,1,0,0,0,1,0.7992,0,6,0
68265257820,80,Nasarawa,M,4,3,74.3442,0.6087,0,2,22,1,1,0,1,1,0.7864,0,13,0
14621737830,68,Bauchi,F,2,3,44.4471,0.9995,0,2,21,1,1,0,0,0,0.856,0,15,0
99094607425,68,Sokoto,M,3,2,31.4487,0.799,0,1,22,1,1,0,1,0,0.773,0,4,0
92294636477,27,Nasarawa,F,4,3,64.7535,0.6446,0,0,10,1,1,1,0,1,0.7956,0,9,0
80110749880,19,Abia,F,3,5,78.3761,0.841,0,0,21,1,1,1,0,0,0.8572,0,6,0
32925355142,21,Lagos,M,4,2,64.8492,0.75,0,1,7,1,1,1,0,1,0.9478,0,4,0
15004260719,20,Kano,F,3,2,79.8184,0.7912,0,2,19,0,0,1,1,1,0.8077,0,2,0
68016776111,28,Kaduna,M,2,2,41.0706,0.5673,0,2,6,1,0,0,0,1,0.9734,0,7,0
43199914205,24,Kano,M,4,2,56.0211,0.5532,0,1,8,1,1,1,1,0,0.9037,0,4,0
67929043150,32,Kwara,F,3,5,75.256,0.7029,0,1,8,1,0,1,0,1,0.7837,0,9,0
95498135132,50,Bauchi,M,2,3,12.458,0.8284,0,2,9,0,0,0,1,1,0.8443,0,1,0
24810181185,30,Anambra,F,4,4,53.0756,0.6456,0,0,10,1,1,1,0,1,0.9037,0,12,0
53449938991,31,Abia,F,3,4,74.3325,0.6129,0,0,6,0,0,1,1,1,0.8468,0,10,0
96205957612,52,Gombe,M,2,4,71.8495,0.9281,0,0,13,1,0,0,0,1,0.9447,0,13,0
23149112023,73,Delta,F,4,3,1.9892,0.7232,0,0,9,1,1,0,1,1,0.8494,0,9,0
75276669738,47,Akwa Ibom,M,2,3,33.0843,0.9221,0,0,13,1,0,0,0,1,0.9873,0,14,0
35329831824,53,Delta,M,2,1,25.3035,0.7843,0,0,17,0,1,0,1,0,0.8069,0,8,0
67695732139,29,Ondo,M,4,2,24.3417,0.5567,0,2,16,1,0,1,1,1,0.8969,0,5,0
33416550819,80,Akwa Ibom,M,5,4,24.4442,0.8536,0,0,17,1,1,1,1,1,0.8772,0,7,0
17386091351,59,Abia,F,2,1,33.7331,0.7827,0,0,9,1,0,0,0,1,0.9649,0,4,0
93634595533,48,Osun,M,4,4,2.5695,0.5916,0,2,22,1,1,0,1,1,0.7761,0,5,0
47465542214,44,Edo,M,4,5,16.971,0.8552,0,0,22,1,1,0,1,1,0.7889,0,4,0
69486085964,54,Zamfara,M,4,5,37.0877,0.5583,0,0,22,1,1,0,1,1,0.9454,0,14,0
59296531645,27,Gombe,F,2,8,64.8477,0.6989,1,2,13,1,0,0,0,1,0.1883,1,4,1
38785984792,24,Kogi,M,3,2,45.9468,0.6139,0,2,22,1,0,0,1,1,0.8532,0,13,0
74452795901,46,Jigawa,F,2,2,6.3553,0.9105,0,1,17,1,0,0,0,1,0.8693,0,11,0
74524786946,20,Enugu,F,5,8,674.0743,0.2059,1,4,20,1,1,1,1,1,0.1929,1,4,1
65489284180,77,Bayelsa,M,2,5,59.2026,0.7832,0,0,18,0,1,0,1,0,0.7756,0,1,0
95860024936,71,Nasarawa,M,2,1,56.1479,0.9402,0,2,9,1,0,0,1,0,0.9777,0,14,0
11819100984,73,Lagos,F,4,3,75.3677,0.6317,0,0,13,1,0,1,1,1,0.7593,0,1,0
74564910235,33,Osun,M,4,3,70.2228,0.9994,0,1,9,1,0,1,1,1,0.7951,0,12,0
59376584996,50,Rivers,M,3,3,47.8403,0.6201,0,2,13,1,1,0,0,1,0.853,0,3,0
45167759503,65,Nasarawa,F,3,5,49.4154,0.9095,0,2,13,1,0,0,1,1,0.9488,0,15,0
33925734454,80,Imo,F,3,1,73.3656,0.0715,0,9,14,1,0,0,1,1,0.6981,0,8,1
96543873528,54,Kebbi,M,3,1,25.4299,0.9649,0,1,21,1,0,1,0,1,0.8808,0,8,0
88512928169,18,Katsina,F,1,26,51.1879,0.2636,0,15,10,1,0,0,0,0,0.7113,0,20,1
28088200102,23,Benue,F,5,1,38.58,0.589,0,2,19,1,1,1,1,1,0.789,0,3,0
47522229647,28,Bayelsa,M,4,4,14.8238,0.8504,0,0,9,1,1,0,1,1,0.8215,0,11,0
65880809257,43,Nasarawa,F,3,4,40.702,0.7787,0,2,20,1,1,0,0,1,0.8815,0,9,0
55876591291,35,Nasarawa,F,4,2,40.8258,0.8748,0,1,16,1,1,1,1,0,0.9651,0,15,0
63689228382,80,Anambra,F,4,2,12.8654,0.6344,0,0,18,1,1,0,1,1,0.9965,0,11,0
74576910429,44,Kebbi,F,2,4,78.3414,0.5935,0,2,16,1,1,0,0,0,0.8353,0,10,0
28786548841,66,Ekiti,F,3,5,59.0815,0.6491,0,1,18,1,1,0,0,1,0.863,0,4,0
70039169525,71,Imo,M,3,3,43.9819,0.7937,0,2,9,1,0,0,1,1,0.792,0,14,0
77582156385,22,Jigawa,M,5,2,52.7608,0.6891,0,0,18,1,1,1,1,1,0.928,0,8,0
56395996881,61,Delta,F,2,2,1.8819,0.5977,0,2,21,0,0,0,1,1,0.7872,0,1,0
94781236727,75,Osun,M,4,3,17.2683,0.8145,0,0,10,1,1,0,1,1,0.9055,0,10,0
14362435364,62,Plateau,M,4,2,64.3626,0.925,0,2,19,1,1,0,1,1,0.9143,0,13,0
83189804527,36,Gombe,M,2,2,42.6094,0.912,0,0,17,1,0,0,1,0,0.9609,0,8,0
16084537443,26,Ogun,M,2,5,17.4713,0.9455,0,2,14,0,1,0,0,1,0.8186,0,8,0
39474173640,33,Bayelsa,M,5,1,69.636,0.9455,0,2,6,1,1,1,1,1,0.887,0,2,0
19784998311,23,Delta,F,3,2,51.4332,0.995,0,1,8,1,0,1,1,0,0.8741,0,7,0
97278800022,39,Kebbi,M,4,4,36.2638,0.6866,0,1,14,1,1,0,1,1,0.9229,0,13,0
46369684663,76,Adamawa,F,2,2,32.0156,0.7344,0,0,7,1,1,0,0,0,0.9458,0,6,0
65515244265,54,Kano,F,4,2,2.6571,0.7805,0,1,12,1,1,0,1,1,0.8084,0,11,0
78990387461,47,Adamawa,M,4,23,83.3052,0.8463,0,1,2,1,0,1,1,1,0.4147,0,24,1
87004988093,29,Plateau,F,3,5,42.031,0.6366,0,1,8,1,0,1,0,1,0.7625,0,3,0
41199607761,67,Bayelsa,M,3,1,53.8371,0.651,0,1,7,1,1,1,0,0,0.8019,0,8,0
92032770348,80,Zamfara,F,4,3,22.1254,0.5756,0,2,15,1,1,0,1,1,0.8221,0,4,0
61139676864,20,Taraba,M,2,2,22.0076,0.7875,0,1,14,1,1,0,0,0,0.7972,0,12,0
64243555910,62,Rivers,F,4,4,23.9838,0.3168,1,0,16,1,1,0,1,1,0.2732,1,6,1
73904262291,45,Borno,F,2,2,62.4305,0.8623,0,2,20,1,1,0,0,0,0.9617,0,13,0
32057236733,59,Akwa Ibom,F,2,5,77.0415,0.9032,0,0,13,0,1,0,0,1,0.8107,0,9,0
64430274143,19,Kwara,F,2,5,73.9917,0.8887,0,2,9,0,0,1,0,1,0.9068,0,1,0
16223672566,44,Oyo,F,5,1,10.9958,0.647,0,2,20,1,1,1,1,1,0.8505,0,15,0
87344464084,41,Delta,F,2,3,14.751,0.9358,0,2,7,1,0,0,1,0,0.9866,0,5,0
13272459985,19,Yobe,M,3,2,65.9141,0.7998,0,2,6,1,0,1,0,1,0.7527,0,6,0
58717594405,54,Bayelsa,M,4,3,17.0443,0.791,0,0,10,1,1,1,1,0,0.7849,0,6,0
30298278667,45,Borno,M,3,5,51.7588,0.7617,0,2,8,0,1,0,1,1,0.9138,0,1,0
15315634888,26,Ondo,F,3,1,43.2926,0.7786,0,2,15,0,0,1,1,1,0.8061,0,12,0
55985526332,21,Cross River,M,3,2,76.7016,0.6259,0,1,15,0,1,1,0,1,0.9194,0,10,0
37143257124,76,Jigawa,M,3,2,49.0978,0.9175,0,2,16,1,1,0,1,0,0.7766,0,8,0
49084705198,37,Bauchi,M,2,1,22.743,0.6536,0,2,16,1,0,0,0,1,0.8728,0,8,0
72999072496,48,Kano,M,2,5,71.0294,0.8495,0,1,11,1,0,0,0,1,0.7534,0,5,0
52479712030,34,Borno,M,3,5,23.0152,0.6064,0,1,20,1,0,1,0,1,0.909,0,14,0
66600060485,79,Ekiti,F,2,4,66.69,0.84,0,1,13,0,1,0,0,1,0.8312,0,12,0
93675454779,64,Edo,F,3,4,21.9484,0.6111,0,0,16,1,1,0,0,1,0.9834,0,9,0
70318499128,54,Yobe,F,3,5,65.0488,0.8115,0,2,13,1,1,0,0,1,0.8008,0,11,0
97287609827,58,Ondo,F,3,3,61.3205,0.7133,0,2,20,1,0,0,1,1,0.8423,0,15,0
34614827115,79,Jigawa,F,4,2,77.3678,0.7938,0,1,21,1,0,1,1,1,0.849,0,6,0
43414225237,50,Lagos,M,3,2,24.9014,0.7935,0,0,8,1,1,0,1,0,0.7605,0,9,0
34942270329,43,Zamfara,F,3,5,51.3399,0.8918,0,2,20,1,0,0,1,1,0.7724,0,9,0
75047227126,20,Kaduna,F,5,4,67.7418,0.6569,0,0,13,1,1,1,1,1,0.7775,0,8,0
27292309580,46,Lagos,M,4,2,71.9878,0.99,0,1,14,1,1,0,1,1,0.8524,0,8,0
59467566224,28,Zamfara,F,3,2,82.7466,0.3992,1,0,8,1,0,1,1,0,0.1715,1,9,1
99949607979,73,Imo,F,2,4,18.3835,0.84,0,0,15,1,0,0,0,1,0.759,0,5,0
17262577836,29,Ogun,M,2,3,24.4387,0.735,0,0,13,1,1,0,0,0,0.9922,0,6,0
44145599536,65,Oyo,M,2,1,73.6733,0.8344,0,0,19,1,0,0,0,1,0.8552,0,12,0
75416048163,50,Akwa Ibom,F,4,1,36.7144,0.8516,0,2,21,1,1,0,1,1,0.8013,0,2,0
61431238435,61,Kogi,F,2,3,50.4677,0.7098,0,0,18,1,0,0,1,0,0.8222,0,4,0
74658558268,54,Abia,M,2,3,3.1664,0.6999,0,0,7,1,0,0,0,1,0.8452,0,14,0
65339360654,40,Kano,M,5,8,1884.6998,0.7198,1,0,7,1,1,1,1,1,0.703,0,9,1
33035459236,42,Zamfara,M,3,2,35.8898,0.7118,0,1,13,1,1,0,0,1,0.8268,0,4,0
93142309533,27,Plateau,M,3,1,74.1624,0.9219,0,0,21,0,1,0,1,1,0.9102,0,7,0
12323153406,42,Nasarawa,M,1,1,51.9733,0.9626,0,1,17,1,0,0,0,0,0.9858,0,7,0
76299569209,54,Kebbi,M,5,2,23.9613,0.6516,0,1,9,1,1,1,1,1,0.7557,0,4,0
34395660836,52,Nasarawa,M,1,2,14.5604,0.8488,0,2,22,0,0,0,1,0,0.8712,0,2,0
36331032897,42,Oyo,F,3,4,1.1019,0.5955,0,0,7,1,0,0,1,1,0.9764,0,15,0
94914983840,24,Plateau,M,4,4,38.6342,0.8857,0,0,22,1,0,1,1,1,0.8279,0,10,0
52279879768,77,Ondo,M,3,3,10.1082,0.6887,0,2,12,1,0,0,1,1,0.918,0,13,0
73566058130,18,Enugu,F,3,4,18.6291,0.8325,0,2,18,1,0,1,0,1,0.9742,0,10,0
61231057901,36,Osun,F,1,4,77.3046,0.5704,0,1,17,1,0,0,0,0,0.9545,0,7,0
54777465359,23,Kwara,F,5,8,2676.57,0.797,1,0,7,1,1,1,1,1,0.4365,0,20,1
33493612150,37,Benue,F,3,20,1243.8728,0.8253,1,3,19,1,1,0,0,1,0.5474,0,22,1
66085192730,52,Plateau,F,3,4,58.9515,0.7423,0,1,6,1,0,0,1,1,0.7584,0,5,0
33196389464,62,Jigawa,F,1,1,10.2781,0.9505,0,0,13,1,0,0,0,0,0.9199,0,14,0
14297257010,32,Edo,F,4,4,34.8668,0.8323,0,1,17,1,0,1,1,1,0.7798,0,8,0
10109232703,54,Abia,F,2,1,68.4183,0.7535,0,1,6,0,1,0,0,1,0.9669,0,3,0
13755948901,53,Abia,M,4,3,31.5078,0.7443,0,2,16,1,1,0,1,1,0.8536,0,11,0
18536915769,61,Sokoto,M,5,5,12.7315,0.5608,0,1,11,1,1,1,1,1,0.7501,0,2,0
33751696560,39,Adamawa,M,3,2,29.8438,0.6136,0,2,9,1,1,0,0,1,0.8811,0,6,0
79566868198,43,Zamfara,F,2,2,48.3982,0.9767,0,1,10,0,0,0,1,1,0.8961,0,2,0
62316291229,35,Gombe,F,3,3,10.9993,0.6868,0,0,20,1,1,1,0,0,0.7726,0,14,0
89171791084,40,Yobe,M,3,3,74.1505,0.6366,0,2,9,1,1,0,1,0,0.9127,0,2,0
76172564244,67,Enugu,F,2,5,8.9638,0.8719,0,2,20,0,1,0,0,1,0.9742,0,11,0
11151904765,39,Nasarawa,F,2,4,10.6147,0.7082,0,1,11,1,0,0,0,1,0.8141,0,5,0
36137929989,75,Kebbi,M,5,3,12.6363,0.7143,0,2,18,1,1,1,1,1,0.7955,0,14,0
16061834231,20,Kano,M,3,2,62.4278,0.9875,0,0,6,1,0,0,1,1,0.8188,0,15,0
18603905932,28,Cross River,F,3,3,62.8821,0.8385,0,2,14,1,1,1,0,0,0.7946,0,5,0
78793418633,56,Ogun,M,4,5,19.0934,0.8594,0,2,21,1,1,0,1,1,0.9249,0,1,0
78506353694,49,Ekiti,M,4,2,9.2284,0.8217,0,0,19,1,1,1,0,1,0.9667,0,1,0
33029543833,38,Sokoto,F,3,3,78.969,0.9606,0,2,16,1,1,0,0,1,0.858,0,3,0
25838614988,50,Bayelsa,F,4,3,45.1065,0.7586,0,2,13,1,1,0,1,1,0.9226,0,9,0
82492039824,71,Nasarawa,M,2,3,67.6887,0.6343,0,0,7,1,0,0,1,0,0.8714,0,7,0
95143889805,69,Delta,M,3,2,62.3638,0.7224,0,0,12,1,0,0,1,1,0.8849,0,10,0
78304292404,80,Kebbi,M,2,4,6.4147,0.9764,0,2,8,0,1,0,0,1,0.8953,0,6,0
83294081713,69,Rivers,M,3,2,6.7409,0.6048,0,1,11,1,0,0,1,1,0.8912,0,8,0
10168900763,43,Zamfara,F,4,3,42.1742,0.5909,0,1,8,1,1,0,1,1,0.7775,0,10,0
35517588418,27,Benue,M,4,5,12.5122,0.0584,0,10,0,1,1,1,1,0,0.4692,0,25,1
49265274993,39,Delta,F,4,4,53.7227,0.7694,0,2,15,1,1,0,1,1,0.8558,0,10,0
84692027848,33,Gombe,M,3,2,45.9929,0.8376,0,1,18,1,1,0,1,0,0.9164,0,1,0
16351543901,26,Lagos,M,5,3,47.7295,0.6459,0,1,20,1,1,1,1,1,0.989,0,8,0
95474916243,49,Abia,F,3,4,54.5552,0.5873,0,0,20,1,1,0,1,0,0.9359,0,6,0
40979273726,21,Bayelsa,M,5,19,93.9452,0.6001,0,0,2,1,1,1,1,1,0.753,0,53,1
14533890717,27,Akwa Ibom,F,3,1,5.3882,0.6127,0,0,12,0,1,1,0,1,0.9246,0,2,0
